"","Term","Freq","id","class"
"12441","神宮",1,85,"b"
"12442","高城",1,85,"b"
"12443","位",1,85,"b"
"12444","回",2,85,"b"
"12445","年",1,85,"b"
"12446","戦",1,85,"b"
"12447","日",1,85,"b"
"12448","歳",1,85,"b"
"12449","的",1,85,"b"
"12450","０",1,85,"b"
"12451","１",4,85,"b"
"12452","２",2,85,"b"
"12453","４",1,85,"b"
"12454","５",2,85,"b"
"12455","８",1,85,"b"
"12456","９",3,85,"b"
"12457","かかる",1,84,"b"
"12458","する",2,84,"b"
"12459","つかむ",1,84,"b"
"12460","つくる",1,84,"b"
"12461","なる",1,84,"b"
"12462","ねじふせる",1,84,"b"
"12463","勝てる",1,84,"b"
"12464","思う",1,84,"b"
"12465","突き放す",1,84,"b"
"12466","終わる",1,84,"b"
"12467","続く",1,84,"b"
"12468","いる",2,84,"b"
"12469","みる",1,84,"b"
"12470","勝ち越し",1,84,"b"
"12471","展開",1,84,"b"
"12472","得点",2,84,"b"
"12473","浮上",2,84,"b"
"12474","監督",2,84,"b"
"12475","追加",2,84,"b"
"12476","連発",1,84,"b"
"12477","－",1,84,"b"
"12478","アレックス・ラミレス",1,84,"b"
"12479","イニング",1,84,"b"
"12480","シーソーゲーム",1,84,"b"
"12481","ソロ",1,84,"b"
"12482","チーム",1,84,"b"
"12483","ネフタリ・ソト",1,84,"b"
"12484","ビッグ",1,84,"b"
"12485","ラミレス",1,84,"b"
"12486","内野",3,84,"b"
"12487","写真",1,84,"b"
"12488","右翼",1,84,"b"
"12489","外野",1,84,"b"
"12490","安打",2,84,"b"
"12491","左翼",1,84,"b"
"12492","序盤",1,84,"b"
"12493","手応え",1,84,"b"
"12494","最多",1,84,"b"
"12495","満塁",1,84,"b"
"12496","状態",1,84,"b"
"12497","適時",1,84,"b"
"12498","野球",1,84,"b"
"12499","２ラン",1,84,"b"
"12500","一番",1,84,"b"
"12501","今季",1,84,"b"
"12502","以来",1,84,"b"
"12503","４月",1,84,"b"
"12504","ホセ",1,84,"b"
"12505","ヤクルト",2,84,"b"
"12506","ロペス",1,84,"b"
"12507","康",1,84,"b"
"12508","梶谷",1,84,"b"
"12509","浩",1,84,"b"
"12510","田中",1,84,"b"
"12511","神宮",1,84,"b"
"12512","隆幸",1,84,"b"
"12513","ＤｅＮＡ",2,84,"b"
"12514","タイムリー",1,84,"b"
"12515","確か",1,84,"b"
"12516","位",2,84,"b"
"12517","号",2,84,"b"
"12518","回",3,84,"b"
"12519","手",4,84,"b"
"12520","打",1,84,"b"
"12521","日",2,84,"b"
"12522","本",1,84,"b"
"12523","死",1,84,"b"
"12524","点",2,84,"b"
"12525","者",1,84,"b"
"12526","０",2,84,"b"
"12527","１",3,84,"b"
"12528","２",7,84,"b"
"12529","４",5,84,"b"
"12530","５",3,84,"b"
"12531","６",1,84,"b"
"12532","８",1,84,"b"
"12533","９",2,84,"b"
"12534","こと",1,84,"b"
"12535","させる",1,83,"b"
"12536","られる",1,83,"b"
"12537","れる",2,83,"b"
"12538","しれる",1,83,"b"
"12539","する",2,83,"b"
"12540","できる",1,83,"b"
"12541","作る",1,83,"b"
"12542","倒れる",1,83,"b"
"12543","出る",1,83,"b"
"12544","勝てる",1,83,"b"
"12545","打つ",1,83,"b"
"12546","抑える",1,83,"b"
"12547","考える",1,83,"b"
"12548","見放す",1,83,"b"
"12549","許す",1,83,"b"
"12550","語る",1,83,"b"
"12551","三振",1,83,"b"
"12552","勝利",1,83,"b"
"12553","反撃",1,83,"b"
"12554","失点",2,83,"b"
"12555","好投",1,83,"b"
"12556","完封",1,83,"b"
"12557","攻撃",1,83,"b"
"12558","試合",1,83,"b"
"12559","転落",1,83,"b"
"12560","連敗",1,83,"b"
"12561","あと",1,83,"b"
"12562","エース",1,83,"b"
"12563","ソロ",1,83,"b"
"12564","バッテリーコーチ",1,83,"b"
"12565","ヘッド",1,83,"b"
"12566","二塁",1,83,"b"
"12567","代打",1,83,"b"
"12568","好機",1,83,"b"
"12569","最後",1,83,"b"
"12570","本塁打",1,83,"b"
"12571","無表情",1,83,"b"
"12572","亀井",1,83,"b"
"12573","巨人",2,83,"b"
"12574","村田",1,83,"b"
"12575","甲子園",1,83,"b"
"12576","糸井",1,83,"b"
"12577","菅野",2,83,"b"
"12578","淡泊",1,83,"b"
"12579","位",1,83,"b"
"12580","回",3,83,"b"
"12581","本",1,83,"b"
"12582","死",1,83,"b"
"12583","点",2,83,"b"
"12584","兼",1,83,"b"
"12585","一",2,83,"b"
"12586","九",1,83,"b"
"12587","五",1,83,"b"
"12588","０",1,83,"b"
"12589","１",2,83,"b"
"12590","２",2,83,"b"
"12591","３",1,83,"b"
"12592","８",1,83,"b"
"12593","の",1,83,"b"
"12594","れる",1,82,"b"
"12595","する",4,82,"b"
"12596","なる",1,82,"b"
"12597","ねぎらう",1,82,"b"
"12598","勝つ",1,82,"b"
"12599","守る",1,82,"b"
"12600","思う",1,82,"b"
"12601","打つ",1,82,"b"
"12602","抑える",1,82,"b"
"12603","投げる",1,82,"b"
"12604","投げ勝つ",1,82,"b"
"12605","挙げる",2,82,"b"
"12606","振り返る",1,82,"b"
"12607","見習う",1,82,"b"
"12608","いる",2,82,"b"
"12609","くれる",1,82,"b"
"12610","合う",1,82,"b"
"12611","バックアップ",1,82,"b"
"12612","先発",1,82,"b"
"12613","失点",1,82,"b"
"12614","得点",1,82,"b"
"12615","感謝",2,82,"b"
"12616","投球",1,82,"b"
"12617","活躍",1,82,"b"
"12618","監督",1,82,"b"
"12619","触発",1,82,"b"
"12620","エース",1,82,"b"
"12621","リーグトップ",1,82,"b"
"12622","力投",1,82,"b"
"12623","勝ち星",1,82,"b"
"12624","学年",1,82,"b"
"12625","岩",1,82,"b"
"12626","左腕",1,82,"b"
"12627","巳",1,82,"b"
"12628","打率",1,82,"b"
"12629","打線",1,82,"b"
"12630","野手",1,82,"b"
"12631","これ",1,82,"b"
"12632","今季",1,82,"b"
"12633","前日",1,82,"b"
"12634","太",1,82,"b"
"12635","巨人",3,82,"b"
"12636","憲",1,82,"b"
"12637","拓",1,82,"b"
"12638","智之",1,82,"b"
"12639","甲子園",2,82,"b"
"12640","知",1,82,"b"
"12641","秋山",1,82,"b"
"12642","菅野",2,82,"b"
"12643","貞祐",1,82,"b"
"12644","金本",1,82,"b"
"12645","阪神",1,82,"b"
"12646","勝",3,82,"b"
"12647","回",1,82,"b"
"12648","戦",2,82,"b"
"12649","日",1,82,"b"
"12650","目",1,82,"b"
"12651","陣",1,82,"b"
"12652","０",1,82,"b"
"12653","１",1,82,"b"
"12654","２",6,82,"b"
"12655","３",1,82,"b"
"12656","５",2,82,"b"
"12657","６",1,82,"b"
"12658","７",2,82,"b"
"12659","８",1,82,"b"
"12660","の",1,82,"b"
"12661","れる",1,81,"b"
"12662","ある",3,81,"b"
"12663","いう",1,81,"b"
"12664","する",2,81,"b"
"12665","つく",1,81,"b"
"12666","なる",1,81,"b"
"12667","分かる",1,81,"b"
"12668","取る",1,81,"b"
"12669","含む",1,81,"b"
"12670","呈す",1,81,"b"
"12671","惜しむ",1,81,"b"
"12672","抑える",1,81,"b"
"12673","攻める",2,81,"b"
"12674","敗れる",1,81,"b"
"12675","決す",1,81,"b"
"12676","縮まる",1,81,"b"
"12677","考える",2,81,"b"
"12678","苦しむ",2,81,"b"
"12679","行う",1,81,"b"
"12680","走る",1,81,"b"
"12681","間違える",1,81,"b"
"12682","いる",2,81,"b"
"12683","くれる",1,81,"b"
"12684","しまう",1,81,"b"
"12685","コントロール",1,81,"b"
"12686","ストップ",1,81,"b"
"12687","リリーフ",1,81,"b"
"12688","三振",1,81,"b"
"12689","先発",1,81,"b"
"12690","失点",2,81,"b"
"12691","展開",1,81,"b"
"12692","投球",1,81,"b"
"12693","指揮",1,81,"b"
"12694","接戦",1,81,"b"
"12695","登板",1,81,"b"
"12696","監督",1,81,"b"
"12697","言及",1,81,"b"
"12698","評価",1,81,"b"
"12699","連勝",1,81,"b"
"12700","問題",1,81,"b"
"12701","ゲーム",1,81,"b"
"12702","サイド",1,81,"b"
"12703","ワン",1,81,"b"
"12704","一軍",1,81,"b"
"12705","内容",1,81,"b"
"12706","大勢",1,81,"b"
"12707","安打",1,81,"b"
"12708","差",1,81,"b"
"12709","歯切れ",1,81,"b"
"12710","気",1,81,"b"
"12711","球",2,81,"b"
"12712","苦言",1,81,"b"
"12713","頭",1,81,"b"
"12714","首位",1,81,"b"
"12715","黒星",1,81,"b"
"12716","３ラン",1,81,"b"
"12717","あれ",1,81,"b"
"12718","いくつ",1,81,"b"
"12719","そこ",1,81,"b"
"12720","それ",1,81,"b"
"12721","その後",1,81,"b"
"12722","今季",1,81,"b"
"12723","真っすぐ",1,81,"b"
"12724","大田",1,81,"b"
"12725","平井",1,81,"b"
"12726","日本ハム",1,81,"b"
"12727","相内",1,81,"b"
"12728","西川",1,81,"b"
"12729","西武",1,81,"b"
"12730","辻",1,81,"b"
"12731","近藤",1,81,"b"
"12732","不用意",1,81,"b"
"12733","大量",1,81,"b"
"12734","嫌",1,81,"b"
"12735","すぎ",1,81,"b"
"12736","位",1,81,"b"
"12737","回",3,81,"b"
"12738","官",1,81,"b"
"12739","方",2,81,"b"
"12740","日",1,81,"b"
"12741","点",4,81,"b"
"12742","番手",1,81,"b"
"12743","発",1,81,"b"
"12744","陣",1,81,"b"
"12745","一",1,81,"b"
"12746","１",1,81,"b"
"12747","２",4,81,"b"
"12748","３",6,81,"b"
"12749","４",2,81,"b"
"12750","５",4,81,"b"
"12751","７",1,81,"b"
"12752","８",1,81,"b"
"12753","ところ",1,81,"b"
"12754","の",3,81,"b"
"12755","ん",1,81,"b"
"12756","以上",1,81,"b"
"12757","いける",1,80,"b"
"12758","する",3,80,"b"
"12759","出る",1,80,"b"
"12760","切らす",1,80,"b"
"12761","含む",1,80,"b"
"12762","振り返る",1,80,"b"
"12763","放つ",1,80,"b"
"12764","見せる",1,80,"b"
"12765","逃す",1,80,"b"
"12766","大勝",1,80,"b"
"12767","得点",1,80,"b"
"12768","活躍",1,80,"b"
"12769","浮上",1,80,"b"
"12770","納得",1,80,"b"
"12771","試合",1,80,"b"
"12772","達成",1,80,"b"
"12773","あと",1,80,"b"
"12774","サイクル",1,80,"b"
"12775","ソロ",1,80,"b"
"12776","三塁打",1,80,"b"
"12777","二塁打",1,80,"b"
"12778","安打",4,80,"b"
"12779","打点",1,80,"b"
"12780","最多",1,80,"b"
"12781","最後",1,80,"b"
"12782","本塁打",3,80,"b"
"12783","気持ち",1,80,"b"
"12784","自身",1,80,"b"
"12785","表情",1,80,"b"
"12786","２ラン",1,80,"b"
"12787","ＤｅＮＡ",1,80,"b"
"12788","今季",1,80,"b"
"12789","ヤクルト",1,80,"b"
"12790","梶谷",1,80,"b"
"12791","神宮",1,80,"b"
"12792","ぶり",1,80,"b"
"12793","位",1,80,"b"
"12794","回",3,80,"b"
"12795","年",1,80,"b"
"12796","番",1,80,"b"
"12797","九",1,80,"b"
"12798","八",1,80,"b"
"12799","六",1,80,"b"
"12800","１",4,80,"b"
"12801","２",2,80,"b"
"12802","４",3,80,"b"
"12803","５",2,80,"b"
"12804","９",1,80,"b"
"12805","ほう",1,80,"b"
"12806","られる",4,79,"b"
"12807","くださる",1,79,"b"
"12808","くれる",1,79,"b"
"12809","する",6,79,"b"
"12810","ともる",1,79,"b"
"12811","なる",5,79,"b"
"12812","はじける",1,79,"b"
"12813","めげる",1,79,"b"
"12814","もたらす",1,79,"b"
"12815","出る",1,79,"b"
"12816","勇気づける",1,79,"b"
"12817","受ける",1,79,"b"
"12818","含める",1,79,"b"
"12819","喜ぶ",1,79,"b"
"12820","変わる",1,79,"b"
"12821","始める",1,79,"b"
"12822","引っかける",1,79,"b"
"12823","忘れる",2,79,"b"
"12824","応える",1,79,"b"
"12825","思う",1,79,"b"
"12826","打つ",1,79,"b"
"12827","挙げる",1,79,"b"
"12828","振り返る",1,79,"b"
"12829","続く",1,79,"b"
"12830","置く",1,79,"b"
"12831","苦しむ",1,79,"b"
"12832","誓う",1,79,"b"
"12833","語る",1,79,"b"
"12834","跳ねる",1,79,"b"
"12835","迎える",3,79,"b"
"12836","追い上げる",1,79,"b"
"12837","送る",1,79,"b"
"12838","頬張る",1,79,"b"
"12839","飛び込む",1,79,"b"
"12840","飛ぶ",1,79,"b"
"12841","食らいつく",1,79,"b"
"12842","いける",1,79,"b"
"12843","いる",4,79,"b"
"12844","プレゼント",1,79,"b"
"12845","三振",1,79,"b"
"12846","勝利",1,79,"b"
"12847","味方",1,79,"b"
"12848","左前打",2,79,"b"
"12849","得点",2,79,"b"
"12850","応援",1,79,"b"
"12851","意味",1,79,"b"
"12852","感謝",1,79,"b"
"12853","払しょく",1,79,"b"
"12854","拍手",1,79,"b"
"12855","放送",1,79,"b"
"12856","演奏",1,79,"b"
"12857","照れ笑い",1,79,"b"
"12858","祝福",1,79,"b"
"12859","練習",1,79,"b"
"12860","苦労",1,79,"b"
"12861","記録",1,79,"b"
"12862","試合",2,79,"b"
"12863","誕生",3,79,"b"
"12864","貢献",1,79,"b"
"12865","追加",1,79,"b"
"12866","関係",1,79,"b"
"12867","おかげ",1,79,"b"
"12868","お過ごし",1,79,"b"
"12869","アンツーカー",1,79,"b"
"12870","イチゴ",1,79,"b"
"12871","ウグイス",1,79,"b"
"12872","ケーキ",1,79,"b"
"12873","ゴロ",1,79,"b"
"12874","サプライズ",1,79,"b"
"12875","スライダー",1,79,"b"
"12876","ドラフト",1,79,"b"
"12877","バースデー",1,79,"b"
"12878","ファン",1,79,"b"
"12879","プロ",6,79,"b"
"12880","メットライフ",1,79,"b"
"12881","ランプ",1,79,"b"
"12882","一塁",2,79,"b"
"12883","三塁",1,79,"b"
"12884","二塁",1,79,"b"
"12885","人生",1,79,"b"
"12886","先",1,79,"b"
"12887","内野",1,79,"b"
"12888","出来事",1,79,"b"
"12889","右",1,79,"b"
"12890","右前",2,79,"b"
"12891","四球",1,79,"b"
"12892","場内",1,79,"b"
"12893","場面",1,79,"b"
"12894","塁",1,79,"b"
"12895","外角",1,79,"b"
"12896","大物",1,79,"b"
"12897","嬢",1,79,"b"
"12898","安打",4,79,"b"
"12899","打席",4,79,"b"
"12900","打数",2,79,"b"
"12901","打点",1,79,"b"
"12902","打率",2,79,"b"
"12903","敵",1,79,"b"
"12904","新人",1,79,"b"
"12905","日",1,79,"b"
"12906","最後",1,79,"b"
"12907","本塁打",1,79,"b"
"12908","正面",1,79,"b"
"12909","球場",1,79,"b"
"12910","神様",1,79,"b"
"12911","笑顔",2,79,"b"
"12912","終盤",1,79,"b"
"12913","自分",1,79,"b"
"12914","舞台",1,79,"b"
"12915","複数",1,79,"b"
"12916","走者",1,79,"b"
"12917","適時",4,79,"b"
"12918","選手",2,79,"b"
"12919","野球",2,79,"b"
"12920","飛",1,79,"b"
"12921","鳴り物入り",1,79,"b"
"12922","ここ",1,79,"b"
"12923","これ",2,79,"b"
"12924","たくさん",1,79,"b"
"12925","一番",1,79,"b"
"12926","以来",1,79,"b"
"12927","全体",1,79,"b"
"12928","前",1,79,"b"
"12929","最近",1,79,"b"
"12930","結果",1,79,"b"
"12931","５月",1,79,"b"
"12932","オリックス",1,79,"b"
"12933","ハッピーバースデートゥユー",1,79,"b"
"12934","パ・リーグ",1,79,"b"
"12935","山川",1,79,"b"
"12936","平井",1,79,"b"
"12937","幸太郎",2,79,"b"
"12938","日本ハム",3,79,"b"
"12939","東尾",1,79,"b"
"12940","洋樹",1,79,"b"
"12941","清宮",5,79,"b"
"12942","西武",5,79,"b"
"12943","ラッキー",1,79,"b"
"12944","幸運",1,79,"b"
"12945","ぶり",1,79,"b"
"12946","上",1,79,"b"
"12947","代",1,79,"b"
"12948","位",1,79,"b"
"12949","初",3,79,"b"
"12950","回",6,79,"b"
"12951","団",1,79,"b"
"12952","圏",2,79,"b"
"12953","年",1,79,"b"
"12954","戦",3,79,"b"
"12955","手",2,79,"b"
"12956","打",4,79,"b"
"12957","歳",4,79,"b"
"12958","死",2,79,"b"
"12959","点",1,79,"b"
"12960","一",2,79,"b"
"12961","０",6,79,"b"
"12962","１",11,79,"b"
"12963","２",9,79,"b"
"12964","３",1,79,"b"
"12965","４",1,79,"b"
"12966","５",4,79,"b"
"12967","７",4,79,"b"
"12968","８",6,79,"b"
"12969","９",5,79,"b"
"12970","こと",1,79,"b"
"12971","ため",1,79,"b"
"12972","の",1,79,"b"
"12973","よう",1,79,"b"
"12974","ん",1,79,"b"
"12975","後",1,79,"b"
"12976","せる",1,78,"b"
"12977","ある",1,78,"b"
"12978","じゃれる",1,78,"b"
"12979","する",2,78,"b"
"12980","とらえる",1,78,"b"
"12981","打ち崩せる",1,78,"b"
"12982","投げる",1,78,"b"
"12983","放つ",1,78,"b"
"12984","言う",1,78,"b"
"12985","マーク",1,78,"b"
"12986","先発",1,78,"b"
"12987","出場",1,78,"b"
"12988","対戦",2,78,"b"
"12989","指名",1,78,"b"
"12990","注目",1,78,"b"
"12991","練習",1,78,"b"
"12992","試合",2,78,"b"
"12993","開幕",1,78,"b"
"12994","－",1,78,"b"
"12995","アナ",1,78,"b"
"12996","スタジアム",1,78,"b"
"12997","セベリーノ",1,78,"b"
"12998","ハイム",1,78,"b"
"12999","マルチ",1,78,"b"
"13000","ヤンキー",1,78,"b"
"13001","ライナー",1,78,"b"
"13002","ルイス・セベリーノ",1,78,"b"
"13003","内角",2,78,"b"
"13004","再戦",1,78,"b"
"13005","写真",1,78,"b"
"13006","右翼",1,78,"b"
"13007","右腕",1,78,"b"
"13008","同僚",1,78,"b"
"13009","安打",2,78,"b"
"13010","弾丸",1,78,"b"
"13011","快速",1,78,"b"
"13012","息子",1,78,"b"
"13013","打席",1,78,"b"
"13014","打数",1,78,"b"
"13015","打者",1,78,"b"
"13016","投手",2,78,"b"
"13017","敵",1,78,"b"
"13018","本塁打",1,78,"b"
"13019","本拠地",1,78,"b"
"13020","相手",1,78,"b"
"13021","前",1,78,"b"
"13022","前日",1,78,"b"
"13023","時間",1,78,"b"
"13024","過去",1,78,"b"
"13025","４月",1,78,"b"
"13026","エンゼルス",3,78,"b"
"13027","ニューヨーク",1,78,"b"
"13028","ヤンキース",2,78,"b"
"13029","大谷",3,78,"b"
"13030","日本",1,78,"b"
"13031","翔",1,78,"b"
"13032","ぶり",1,78,"b"
"13033","中",1,78,"b"
"13034","地",1,78,"b"
"13035","度",1,78,"b"
"13036","日",6,78,"b"
"13037","球",1,78,"b"
"13038","番",1,78,"b"
"13039","１",1,78,"b"
"13040","２",10,78,"b"
"13041","３",2,78,"b"
"13042","４",2,78,"b"
"13043","５",3,78,"b"
"13044","６",1,78,"b"
"13045","７",1,78,"b"
"13046","８",2,78,"b"
"13047","れる",1,77,"b"
"13048","する",3,77,"b"
"13049","やる",1,77,"b"
"13050","入れ替える",1,77,"b"
"13051","始まる",1,77,"b"
"13052","待つ",1,77,"b"
"13053","戦う",1,77,"b"
"13054","揺れる",1,77,"b"
"13055","決まる",1,77,"b"
"13056","決める",1,77,"b"
"13057","目指す",2,77,"b"
"13058","考える",1,77,"b"
"13059","落とす",2,77,"b"
"13060","行う",1,77,"b"
"13061","見せる",1,77,"b"
"13062","見据える",1,77,"b"
"13063","会見",1,77,"b"
"13064","優勝",2,77,"b"
"13065","復帰",1,77,"b"
"13066","監督",1,77,"b"
"13067","試合",1,77,"b"
"13068","連勝",1,77,"b"
"13069","連敗",1,77,"b"
"13070","連続",1,77,"b"
"13071","開幕",1,77,"b"
"13072","－",1,77,"b"
"13073","問題",2,77,"b"
"13074","アメフト",1,77,"b"
"13075","アメリカンフットボール",1,77,"b"
"13076","カード",2,77,"b"
"13077","リーグ",1,77,"b"
"13078","中心",1,77,"b"
"13079","主将",1,77,"b"
"13080","入れ替え",1,77,"b"
"13081","全日本",1,77,"b"
"13082","写真",1,77,"b"
"13083","初戦",1,77,"b"
"13084","勝ち",2,77,"b"
"13085","夏",1,77,"b"
"13086","大学",3,77,"b"
"13087","大戦",1,77,"b"
"13088","学長",1,77,"b"
"13089","履正",1,77,"b"
"13090","最終",1,77,"b"
"13091","秋",1,77,"b"
"13092","粘り",1,77,"b"
"13093","選手権",1,77,"b"
"13094","野球",2,77,"b"
"13095","我々",1,77,"b"
"13096","その後",1,77,"b"
"13097","以来",1,77,"b"
"13098","来週",1,77,"b"
"13099","６月",1,77,"b"
"13100","一本杉",1,77,"b"
"13101","中大",1,77,"b"
"13102","仲村",1,77,"b"
"13103","八田",1,77,"b"
"13104","国士舘",3,77,"b"
"13105","多摩",1,77,"b"
"13106","大塚",1,77,"b"
"13107","専大",1,77,"b"
"13108","恒一",1,77,"b"
"13109","拓大",2,77,"b"
"13110","日大",2,77,"b"
"13111","東都",2,77,"b"
"13112","完全",1,77,"b"
"13113","位",1,77,"b"
"13114","回戦",2,77,"b"
"13115","大",2,77,"b"
"13116","年",2,77,"b"
"13117","後",1,77,"b"
"13118","戦",3,77,"b"
"13119","日",5,77,"b"
"13120","日間",1,77,"b"
"13121","点",2,77,"b"
"13122","社",1,77,"b"
"13123","週",1,77,"b"
"13124","部",5,77,"b"
"13125","１",5,77,"b"
"13126","２",9,77,"b"
"13127","３",2,77,"b"
"13128","４",2,77,"b"
"13129","５",6,77,"b"
"13130","６",1,77,"b"
"13131","７",2,77,"b"
"13132","８",1,77,"b"
"13133","９",1,77,"b"
"13134","こと",1,77,"b"
"13135","ため",1,77,"b"
"13136","中",1,77,"b"
"13137","せる",1,76,"b"
"13138","られる",2,76,"b"
"13139","ある",1,76,"b"
"13140","する",6,76,"b"
"13141","なる",2,76,"b"
"13142","みる",1,76,"b"
"13143","出遅れる",1,76,"b"
"13144","加わる",1,76,"b"
"13145","投げる",1,76,"b"
"13146","挙がる",1,76,"b"
"13147","書き込む",1,76,"b"
"13148","組む",1,76,"b"
"13149","脱ぐ",1,76,"b"
"13150","見極める",1,76,"b"
"13151","飾る",1,76,"b"
"13152","いる",2,76,"b"
"13153","デビュー",1,76,"b"
"13154","マーク",1,76,"b"
"13155","交流",1,76,"b"
"13156","先発",3,76,"b"
"13157","勝利",1,76,"b"
"13158","待望",1,76,"b"
"13159","想定",1,76,"b"
"13160","昇格",1,76,"b"
"13161","登板",5,76,"b"
"13162","稼働",1,76,"b"
"13163","試合",1,76,"b"
"13164","調整",2,76,"b"
"13165","防御",1,76,"b"
"13166","エース",1,76,"b"
"13167","キャンプ",1,76,"b"
"13168","コンディション",1,76,"b"
"13169","ジャ",1,76,"b"
"13170","ドラフト",1,76,"b"
"13171","ビット",1,76,"b"
"13172","ブルペン",1,76,"b"
"13173","ベテラン",1,76,"b"
"13174","ベール",1,76,"b"
"13175","ボール",1,76,"b"
"13176","メリット",1,76,"b"
"13177","ルーキー",1,76,"b"
"13178","ローテ",1,76,"b"
"13179","上半身",1,76,"b"
"13180","候補",1,76,"b"
"13181","内海",1,76,"b"
"13182","写真",1,76,"b"
"13183","原",1,76,"b"
"13184","右腕",2,76,"b"
"13185","戦力",1,76,"b"
"13186","投手",1,76,"b"
"13187","最速",1,76,"b"
"13188","機会",1,76,"b"
"13189","段階",1,76,"b"
"13190","通常",1,76,"b"
"13191","鍬",3,76,"b"
"13192","間隔",1,76,"b"
"13193","今季",1,76,"b"
"13194","今後",1,76,"b"
"13195","今週",1,76,"b"
"13196","来週",1,76,"b"
"13197","俊",2,76,"b"
"13198","光",1,76,"b"
"13199","吉川",1,76,"b"
"13200","山口",2,76,"b"
"13201","巨人",1,76,"b"
"13202","拓也",1,76,"b"
"13203","日本ハム",1,76,"b"
"13204","東京ドーム",1,76,"b"
"13205","菅野",1,76,"b"
"13206","阪神",1,76,"b"
"13207","不良",1,76,"b"
"13208","有力",1,76,"b"
"13209","独特",1,76,"b"
"13210","ら",1,76,"b"
"13211","キロ",1,76,"b"
"13212","中",1,76,"b"
"13213","位",1,76,"b"
"13214","勝",1,76,"b"
"13215","戦",4,76,"b"
"13216","敗",1,76,"b"
"13217","日",3,76,"b"
"13218","末",1,76,"b"
"13219","枚",1,76,"b"
"13220","率",1,76,"b"
"13221","球",1,76,"b"
"13222","目",1,76,"b"
"13223","軍",6,76,"b"
"13224","陣",1,76,"b"
"13225","・",1,76,"b"
"13226","０",1,76,"b"
"13227","１",6,76,"b"
"13228","２",9,76,"b"
"13229","３",2,76,"b"
"13230","４",1,76,"b"
"13231","５",4,76,"b"
"13232","６",1,76,"b"
"13233","７",1,76,"b"
"13234","９",2,76,"b"
"13235","こと",1,76,"b"
